"caption","commentsCount","likesCount","ownerUsername","timestamp","type","url","videoDuration","videoPlayCount","videoUrl","videoViewCount","allTaggedUsernames","allMentions","allHashtags"
"Im Grunde ist die konstituierende Sitzung eines Landtags nach der Wahl Routine: Das Parlament wählt einen Präsidenten oder eine Präsidentin und besetzt weitere wichtige Posten. 
 
In Thüringen ist in der ersten Sitzung des neugewählten Landtags jedoch ein Streit zwischen der AfD und den anderen Fraktionen eskaliert. Die Sitzung musste ohne die Wahl eines Landtagspräsidenten unterbrochen werden.

Eigentlich hat die größte Fraktion in der Regel das Vorschlagsrecht für den Landtagspräsidenten. Das ist in Thüringen die AfD. Sie wurde mit ihrem Landeschef Björn Höcke bei der Wahl Anfang September erstmals in einem Bundesland stärkste Kraft. Doch die CDU und das Bündnis Sahra Wagenknecht (BSW) wollten mit einem Antrag zur Geschäftsordnung das Verfahren ändern und damit verhindern, dass ausschließlich die AfD Vorschläge für das Amt machen kann. 
 
Doch zu einer Abstimmung über den Antrag kam es nicht: Der AfD-Politiker Jürgen Treutler, der als ältester Abgeordneter die Sitzung leitete, weigerte sich stundenlang, darüber abstimmen zu lassen. Es kam zu mehreren Unterbrechungen und hitzigen Diskussionen im Erfurter Parlament. 

Die CDU-Fraktion rief daraufhin den Thüringer Verfassungsgerichtshof an, weil Alterspräsident Treutler aus ihrer Sicht die Verfassung mehrfach brach und Rechte der Abgeordneten verletzte.

#tagesschau #thüringen #landtag #politik",2507,71789,"tagesschau","2024-09-26T18:07:08.000Z","Sidecar","https://www.instagram.com/p/DAY8up_MTB5/",NA,NA,"",NA,"","","tagesschau,thüringen,landtag,politik"
"Der Vorstand der Grünen Jugend verlässt aus Unzufriedenheit mit der Politik der Grünen die Partei und will eine eigene linke Bewegung gründen. Es brauche eine „politische Kraft, die dafür kämpft, die Wirtschaft endlich in den Dienst der Menschen zu stellen“ und sich um ihre Sorgen kümmere, heißt es in einer Erklärung, die der zehnköpfige Vorstand der Nachwuchsorganisation heute veröffentlichte. 

Die Vorsitzende Svenja Appuhn sagte der Nachrichtenagentur dpa, die Vorstandsmitglieder hätten die Partei jeweils über ihren Austritt informiert. Sie sagte: „Jahrelang haben wir versucht, die Grünen zu einer sozialen Kraft zu machen, die Menschen wieder Hoffnung geben kann.“ Da in der Partei dafür aber wohl keine Mehrheit zu finden sei, habe man sich zu diesem Schritt entschlossen. Die Co-Vorsitzende, Katharina Stolla, sprach von einem Entfremdungsprozess und sagte: „Es ergibt dauerhaft keinen Sinn, linke Opposition zu einer Politik zu sein, die die eigene Partei mitträgt.“ 

Unter dem Slogan „Zeit für was Neues“ werben die jungen Aussteiger:innen, zu denen auch die frühere Bundesvorsitzende der Grünen Jugend, Sarah Lee Heinrich, gehört, für ihr neues Projekt. In ihrer Austrittserklärung heißt es: „Wir wollen dazu beitragen, dass es bald eine starke linke Partei in Deutschland geben kann.“ 

#grünejugend #rücktritt #grüne #tagesschau #nachrichten",1614,79883,"tagesschau","2024-09-26T13:11:02.000Z","Sidecar","https://www.instagram.com/p/DAYa1-RM1NK/",NA,NA,"",NA,"","","grünejugend,rücktritt,grüne,tagesschau,nachrichten"
"Etwa zwei von drei Frauen in Deutschland leiden einer Umfrage für die Krankenkasse AOK zufolge unter teils starken Menstruationsschmerzen. Insgesamt seien 66 Prozent der menstruierenden Frauen in Bayern im Alter zwischen 14 und 50 Jahren betroffen. Bei fast einem Drittel oder 27 Prozent der Frauen seien die Schmerzen der Befragung zufolge so stark, dass sie in jedem Zyklus Schmerzmittel einnehmen würden.

Die Umfrage des Meinungsforschungsinstituts forsa zeigt zudem Wissenslücken beim Thema Regelschmerzen. Vielen sei nicht klar, dass starke Menstruationsschmerzen verbunden etwa mit einer Ausstrahlung in Unterleib und Rücken oder Magen-Darm-Beschwerden auf eine Endometriose hindeuten könnten, erklärte die gesetzliche Krankenkasse. Dabei siedelt sich gebärmutterschleimhautähnliches Gewebe außerhalb der Gebärmutter an.

#regelschermzen #menstruation #endometriose #tagesschau #nachrichten",1651,166179,"tagesschau","2024-09-26T20:00:20.000Z","Sidecar","https://www.instagram.com/p/DAZJrw1IHnl/",NA,NA,"",NA,"","","regelschermzen,menstruation,endometriose,tagesschau,nachrichten"
"Comic-Figuren wie Micky Maus, Donald Duck, Bugs Bunny oder Snoopy wurden schon mit einem Stern auf Hollywoods „Walk of Fame“ verewigt. Nun hat mit Batman der erste Superheld einen Ehrenplatz auf dem berühmten Bürgersteig in den USA erhalten. Vor jubelnden Fans wurde die Sternenplakette enthüllt. Mit schwarzem Cape, Maske und dem ikonischen Fledermaus-Symbol auf der Brust posierte ein Mann auf dem Stern – es ist der 2.790. auf der Touristenmeile im Herzen von Hollywood. 

Geladen war auch der US-Schauspieler Burt Ward, der in den 1960er Jahren in der TV-Serie „Batman“ den jungen Begleiter Robin spielte. Ward hatte 2020 seinen Stern auf dem „Walk of Fame“ enthüllt. Vor ihm wurden dort bereits Batman-Darsteller Adam West (1928 - 2017) und der Erfinder des Comic-Helden, Batman-Zeichner Bob Kane (1915 -1998) geehrt. 

Der neue Batman-Stern liegt vor dem Gebäude des „Guinness World Records“-Museums in Hollywood. Das Guinness Buch der Rekorde hatte Batman einmal als Comicbuch-Helden mit den meisten Spielfilmauftritten gewürdigt. Mit dem ersten Superhelden-Stern kommt jetzt ein weiterer Meilenstein hinzu, wie ein Mitarbeiter:innen des Unternehmens für Rekordleistungen in einer Ansprache sagte. 

#tagesschau #batman #stern #hollywood #superheld #walkoffame",205,80531,"tagesschau","2024-09-27T11:00:14.000Z","Image","https://www.instagram.com/p/DAawq3DpzxN/",NA,NA,"",NA,"","","tagesschau,batman,stern,hollywood,superheld,walkoffame"
"Hinweis der Redaktion: Wir haben das Posting auf Grund zweier Rechtschreibfehler neu hochgeladen. 

Führungskräfte des Tesla-Werks in Grünheide haben häufig krankgeschriebene Mitarbeiter:innen zu Hause aufgesucht – und die Angestellten des Werks müssen weiterhin mit unangekündigten Hausbesuchen rechnen. Gegenüber der Deutschen Presse-Agentur hat Werksleiter André Thierig dieses Vorgehen verteidigt. Man wolle an die Arbeitsmoral der Belegschaft appellieren. 

Die IG Metall hat dazu eine gänzlich andere Meinung: Sie kritisiert eine sehr hohe Arbeitsbelastung in der Autofabrik und bezeichnete die Hausbesuche als „nächste abwegige Aktion gegen den seit Langem deutlich überdurchschnittlichen Krankenstand in der Gigafactory“. 

Zuvor hatte das „Handelsblatt“ über die Hausbesuche bei krankgeschriebenen Mitarbeiter:innen berichtet. Die Zeitung bezog sich auf eine Tonbandaufnahme von einer Betriebsversammlung in der vergangenen Woche. Demnach beschimpften Werksleiter André Thierig und Personalchef Erik Demmler Mitarbeitende mit hohen Fehlzeiten als „nicht ehrenhaft“. 

Die Gewerkschaft IG Metall zeigte sich angesichts des außerordentlich hohen Krankenstands ebenfalls alarmiert – allerdings sieht sie die Schuld dafür weniger bei den einzelnen Mitarbeitenden als bei der Werksleitung. Beschäftigte aus fast allen Bereichen des Werks berichteten von „extrem hoher Arbeitsbelastung“, sagte Dirk Schulze, Bezirksleiter der IG Metall Berlin-Brandenburg-Sachsen. 

Aus Sicht der Werksleitung bei Tesla liegt der Grund für den Krankenstand nicht bei den Arbeitsbedingungen. „In unseren Analysen zur Anwesenheit sind Phänomene offensichtlich geworden: Freitags und in Spätschichten sind circa fünf Prozent mehr Mitarbeiter krankgemeldet als an anderen Wochentagen“, sagte Thierig. 

#tesla #grünheide #igmetall #krankenstand #personal #tagesschau #nachrichten",1701,73040,"tagesschau","2024-09-26T14:26:28.000Z","Sidecar","https://www.instagram.com/p/DAYjehTMWVG/",NA,NA,"",NA,"","","tesla,grünheide,igmetall,krankenstand,personal,tagesschau,nachrichten"
"Unternehmen und Bürger:innen sollen von bürokratischem Aufwand entlastet werden – der Bundestag hat einen entsprechenden Gesetzentwurf der Bundesregierung angenommen. Allein für die Wirtschaft verspricht sich die Regierung dadurch Entlastungen von knapp einer Milliarde Euro im Jahr. 

Das Gesetz sieht unter anderem eine Verkürzung der Aufbewahrungsfristen für Rechnungskopien, Kontoauszüge sowie Lohn- und Gehaltslisten vor. Die Meldepflicht für deutsche Staatsangehörige bei einer Hotelübernachtung wird abgeschafft. Zudem sollen Steuerbescheide demnächst in der Regel digital bereitgestellt werden, wenn dies gewünscht wird. 

#tagesschau #bürokratie #deutschland #gesetz #bundestag",563,51275,"tagesschau","2024-09-26T15:30:24.000Z","Sidecar","https://www.instagram.com/p/DAYqyznMkiS/",NA,NA,"",NA,"","","tagesschau,bürokratie,deutschland,gesetz,bundestag"
"Die Nikon Comedy Wildlife Awards 2024 gehen ins Finale. Von auf dem Rücken schwimmende Otter bis zu Raubkatzen, die sich verstecken sind auch 2024 wieder die lustigsten Schnappschüsse aus der Tierwelt dabei. 40 Aufnahmen aus der ganzen Welt stehen zur Auswahl, doch nur eine Person kann Comedy Wildlife Photographer of the Year werden. Abgestimmt werden kann noch bis zum 31. Oktober 2024. Am 10. Dezember wird der Sieger oder die Siegerin des Wettbewerbs bekannt gegeben. 

„Die Zahl der Einsendungen, der Unterstützung und der Lacher wird von Jahr zu Jahr größer“, sagt Tom Sullam, Fotograf und Co-Gründer der Comedy Wildlife Photography Awards. „Es ist ein Privileg, Teil dieses spannenden Projekts zu sein, das uns alle zum Lachen bringt und unser Bewusstsein für den Tierschutz schärft.“ Laut den Gründer:innen des Wettbewerbs sind in diesem Jahr einige der spektakulärsten Aufnahmen dabei, die jemals eingereicht wurden. 

#fotografie #wildtiere #komedie #tiere #tagesschau #nachrichten",501,417379,"tagesschau","2024-09-26T19:00:22.000Z","Sidecar","https://www.instagram.com/p/DAZC0qVJYGq/",NA,NA,"",NA,"","","fotografie,wildtiere,komedie,tiere,tagesschau,nachrichten"
"Trotz leicht sinkender Pegelstände hält das Oder-Hochwasser Einsatzkräfte und Bewohner:innen im Osten Brandenburgs in Alarmbereitschaft. Für einen Teil des Flussgebietes entlang der Oder gilt weiter die höchste Hochwasser-Alarmstufe 4. 

#hochwasser #brandenburg #nachrichten #tagesschau",137,16648,"tagesschau","2024-09-26T17:05:51.000Z","Video","https://www.instagram.com/p/DAY1oZ4I55r/",39.833,1119462,"https://instagram.fbel17-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMwvdexcd3H2Qx6VNBqIJweJMrUY1iWN0phhnC7qLCpXa0h7aivyR4_D9FZyA8PJkLxT1dpv9HGLo2m3mecgLkqze57XYCsSNh8Jp0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=7631269630307259_4206457815&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xODRFQkMyOEIxOTZBMkY4NEQ3MkIwNzQyNzg0QkZCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLZ0JleHUwQmpZczlvY0VBQ0xvMFFKbTNmVkticV9FQUFBRhUCAsgBACgAGAAbABUAACbq7KjmzdC6PxUCKAJDMywXQEPqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=9c2c18aac5&ccb=9-4&oh=00_AYAl3jsK5h94ZsKuUO267sxFiq_C1qnr6faiLFHXyMsnvA&oe=67732734&_nc_sid=10d13b",320939,"","","hochwasser,brandenburg,nachrichten,tagesschau"
"Rund 740 Kilometer über der Erde hat die Crew der privaten Mission „Polaris Dawn“ ihren Kurzausflug in den Weltraum absolviert. Frei im Weltraum schwebten die Laien- Astronaut:innen aber nicht, sie blieben auf einer Art Leiter im Eingang stehen.
#polaris #weltraumspaziergang #spacex #tagesschau #nachrichten",133,16669,"tagesschau","2024-09-12T14:59:22.000Z","Video","https://www.instagram.com/p/C_0j_veNgth/",57.066,777848,"https://instagram.fosu2-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNP2hpaK0MsMoafAO_x7EGUd9bFtpS7Pt8aFF4IarYvo6nn-z1HuZkYkTb0rMtRk5JIcVML8_MFo9kGOIPdY6KOZX0CyUjetr08jv4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1963795084064832_765959465&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83RDQwNTMyRTA1NEI5REJDNUFGQjcyQTFERUREQjhBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCY2xZaHRrN2RTdV93c2RBTkdWWk1icVo3MXVicV9FQUFBRhUCAsgBACgAGAAbABUAACbWr7nb%2B5DYPxUCKAJDMywXQEyIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=1e520d594e&ccb=9-4&oh=00_AYA5IrhJQLwJeuKv4CUgRFAm3RrlgnrTWQq2_IMpBm6GtQ&oe=6773284D&_nc_sid=10d13b",151149,"","","polaris,weltraumspaziergang,spacex,tagesschau,nachrichten"
"10 x Gold, 14 x Silber und 25 x Bronze – das war der Erfolg der deutschen Para-Sportlerinnen und -Sportler in Paris. Die Paralympics wurden auch auf TikTok begleitet. An dem offiziellen Account zu den Spielen gibt es aber Kritik. #tagesschau #tiktok #paralympics",414,45941,"tagesschau","2024-09-12T17:03:21.000Z","Video","https://www.instagram.com/p/C_0yPi9oQvL/",57.519,2834307,"https://scontent-gru1-2.cdninstagram.com/o1/v/t16/f2/m86/AQORXAWTy5gQJb8dkhWltwFZQVtimn55nsb6vbD89661QzIQZGjxmWbyu1zrv4lbTVFXj2WU_SpR6hkyR2DqGIk0DRASgr77HEASN74.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1651776332278018_359290456&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85OTRDRDIwQjQ3RTgyQjcyNzVFOEI4NUM0RDNEOTQ5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIZERZaHVPWG5OMUk1UUJBQkhwRjFKSG9JUkVicV9FQUFBRhUCAsgBACgAGAAbABUAACbc7bLzroSzPxUCKAJDMywXQEzCbpeNT98YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=4f98177123&ccb=9-4&oh=00_AYBDaPwVnbWbdbB4zniyBbqlFx_-_U0Z1H7GkD3CT2Njdw&oe=67733157&_nc_sid=10d13b",899560,"","","tagesschau,tiktok,paralympics"
"Wenn es ums Thema Haare geht, hat tagesthemen-Moderator Ingo Zamperoni sie besonders schön. #haare #ingozamperoni #tagesthemen #nachrichten #tagesschau",715,73367,"tagesschau","2024-09-12T11:00:30.000Z","Video","https://www.instagram.com/p/C_0HfBlIU0V/",40.333,3023264,"https://instagram.fjai2-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQP7y-ipG5YJyzsP1k_6Jx_XE4kV91ZVFKVtE74oQLHFWh1pEYslOenRrjt6w9cDQ0rIMRsOKYwhOMTQyf37fF88WbSbqLxxmpxTzjo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=898559475458487_3291815896&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84QTQ0NkExQjJEMzlBNDEyQUY1MUU4NzNGNTg4RDA4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGMmdZeHVaYUptUDR6WURBSG9IWW9RMHpqRWticV9FQUFBRhUCAsgBACgAGAAbABUAACbolZOQ6aCPQBUCKAJDMywXQEQqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8af8e88b78&ccb=9-4&oh=00_AYB4eEuYGw_K1uLK6lvHa4i5iMiBI0DajCnk76neIWtjvw&oe=67733684&_nc_sid=10d13b",1024464,"","","haare,ingozamperoni,tagesthemen,nachrichten,tagesschau"
"Dem Süden und Osten Bayerns stehen in den nächsten Tagen heftiger Regen und Unwetter bevor, warnt der Deutsche Wetterdienst (DWD). Im Berchtesgadener Land könnte es den Prognosen zufolge bis Sonntag „unwetterartige Niederschlagsmengen“ geben, mit 80 bis 120 Litern Regen pro Quadratmeter. Für mehrere Landkreise im Alpenraum wurden Unwetterwarnungen ausgegeben. 

Dauerregen wird ab Freitag für einen Streifen von der Lausitz über den Böhmerwald bis hin zum östlichen Alpenrand erwartet. In den Alpen falle der Niederschlag „ab etwa 1.300 bis 1.500 Metern als Schnee, sodass dort in den Bergen ein markanter Wintereinbruch bevorsteht“, so DWD-Meteorologe Nico Bauer. 

Ausgelöst werden die Regenfälle durch eine seltene Wetterlage, bei der ein Tief aus dem warmen Mittelmeerraum im Alpenraum auf polare Kaltluft trifft. Solche Entwicklungen führten häufig zu ergiebigen, manchmal auch zu extremen Niederschlägen und Unwettern, erklärt Rainer Behrendt vom ARD-Wetterkompetenzzentrum. Viel Feuchtigkeit vom zuletzt stark überwärmten Mittelmeer begünstigten dies im Fall des Tiefs „Anett“ in außerordentlichem Maß. 

In Deutschlands Nachbarländern laufen die Vorbereitungen für Hochwasser und mögliche Überschwemmungen. „Die Situation, die wir in den nächsten vier, möglicherweise fünf Tagen erwarten, ist leider sehr ähnlich zu der Lage bei den großen Hochwassern der Jahre 1997 und 2002“, warnte der tschechische Umweltminister Petr Hladik. Damals war es zu den verheerenden Oder- und Elbehochwassern gekommen. Auch in Polen bereiten sich die Behörden auf Extremregenfälle und Überschwemmungen vor. Im österreichischen Kärnten haben starke Niederschläge bereits den Pegel des Flusses Drau ansteigen lassen und erste Vorsichtsmaßnahmen ausgelöst. Im angrenzenden Slowenien werden ebenfalls Niederschläge mit historischen Ausmaßen befürchtet. 

#neuschnee #zugspitze #unwetter #bayern #tagesschau #nachrichten",335,136311,"tagesschau","2024-09-12T20:00:21.000Z","Sidecar","https://www.instagram.com/p/C_1GjpoojKf/",NA,NA,"",NA,"","","neuschnee,zugspitze,unwetter,bayern,tagesschau,nachrichten"
"Zehn Tage vor der Landtagswahl in Brandenburg läge die AfD laut ARD-BrandenburgTrend vorne. Sie würde mit aktuell 27 Prozent (2019: 23,5 Prozent) vor der SPD mit 26 Prozent (2019: 26,2 Prozent) liegen. Hinter den beiden läge die CDU mit 16 Prozent (2019: 15,6 Prozent), gefolgt vom Anfang des Jahres gegründeten Bündnis Sahra Wagenknecht (BSW), das derzeit mit 13 Prozent rechnen könnte. 

Grüne (4,5 Prozent; 2019: 10,8 Prozent), Linke (4 Prozent; 2019: 10,7 Prozent) und Brandenburger Vereinigte Bürgerbewegungen/Freie Wähler (4,5 Prozent; 2019: 5 Prozent) würden an der Mandatsschwelle scheitern und nicht in den Landtag einziehen. 

#landtagswahl #brandenburg #brandenburgtrend #tagesschau #nachrichten",2165,80953,"tagesschau","2024-09-12T16:00:25.000Z","Image","https://www.instagram.com/p/C_0rGSNhC9k/",NA,NA,"",NA,"","","landtagswahl,brandenburg,brandenburgtrend,tagesschau,nachrichten"
"Brücken werden in Deutschland regelmäßig auf ihre Sicherheit getestet. Jede der knapp 40.000 Brücken in der Verantwortung des Bundes erhält regelmäßig eine Note auf Basis dieser Tests. 

Im jüngsten Übersichtsbericht der Bundesanstalt für Straßenwesen (BASt) erhielten knapp 2.300 Brücken die Note sehr gut für ihren Zustand. Etwa 200 wurden als ungenügend bewertet. Der Großteil der Bundesbrücken befindet sich in einem guten oder befriedigenden Zustand. 

Die (BASt) testet auch die strukturelle Leistungsfähigkeit von Brücken, also inwiefern sie den verkehrlichen Belastungen standhalten können. Insbesondere im Westen Deutschlands haben diesen Überprüfungen zufolge zahlreiche Bauwerke ihre Lebenszeit überschritten. 

Verkehrsminister Volker Wissing verkündete Anfang 2022 deshalb ein Maßnahmenpaket für eine schnellere Brückenmodernisierung. Von rund 28.000 Autobahnbrücken müssten demnach langfristig 8.000 modernisiert werden. 

Bei den rund 67.000 Brücken in kommunaler Verantwortung gibt es ebenfalls Sanierungsbedarf. Auf Basis einer Befragung der Kommunen geht das Deutsche Institut für Urbanistik in einem Bericht aus dem vergangenen Jahr davon aus, dass jede zweite Straßenbrücke in keinem guten Zustand ist. 

Hinzu kommen rund 3.000 modernisierungsbedürftige Brücken in der Zuständigkeit der Länder. Eine zentrale Erfassung der Brückenzustände gibt es auf Landes- oder kommunaler Ebene allerdings nicht. 

#brückeneinsturz #tagesschau #nachrichten",307,52270,"tagesschau","2024-09-12T18:00:24.000Z","Sidecar","https://www.instagram.com/p/C_041LIil4D/",NA,NA,"",NA,"","","brückeneinsturz,tagesschau,nachrichten"
"Nutzerinnen und Nutzer müssen sich selbst um die Rückzahlung kümmern. #tagesschau #nachrichten #festival",137,27816,"tagesschau","2024-09-12T18:57:59.000Z","Video","https://www.instagram.com/p/C_0_STXtc_C/",50.333,2172760,"https://instagram.ffec2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOwubcKAFhtqfHPXKna1XujL7IBibzxDh5CiYynlDLIP219Z8ligZt4Fz5dNR-xkMYH4YhGeyx3JtlEpBc2VEe8f6m-Og8CMzYZPhE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=926404539298162_463373778&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNTREMDNCRUM3MjExQjQ1Q0I4OTVCNDAwMzU1RjM5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEZklXeHN5U2ZESllma0NBUEEzeXNoOWU1VjNicV9FQUFBRhUCAsgBACgAGAAbABUAACbgzKzeg72ZQRUCKAJDMywXQEkqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=16eeb692ef&ccb=9-4&oh=00_AYBW4WKwElfy0SnOF-c4nRi0WK96CWGN69HpMRB1iu6fUA&oe=677310FC&_nc_sid=10d13b",700447,"","","tagesschau,nachrichten,festival"
"Für den Teileinsturz der Carolabrücke in Dresden könnte Korrosion verantwortlich sein. Insgesamt müssen in Deutschland Tausende Brücken dringend saniert werden. Für Schlagzeilen sorgte etwa die Rahmedetalbrücke mit der A45 im Sauerland: Sie musste vergangenes Jahr wegen schwerer Schäden erst komplett gesperrt und dann sogar gesprengt werden. 

#carolabrücke #rahmedetal #brücken #deutschland #nachrichten #tagesschau",375,41105,"tagesschau","2024-09-12T12:10:22.000Z","Video","https://www.instagram.com/p/C_0QpydoQDT/",72.8,3295966,"https://instagram.fbkk21-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNFYH-erhXG8KwXl_bB-MrF-0mCwKQjoDsndgVZ2JjHXlLUkTLh-9K7RbMfVktiz6p6Y5l8XcF5ovsNmDSV2mJ-GY0FPB04pQwB8IA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=878711447021737_3928790198&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NjQ2RUEyRkNCNkFFRjE4RDQzMEYwQzM5MDU1RTc4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDYk1YaHNRYlBvelFQNEdBTkRnSUtnRlRGVUhicV9FQUFBRhUCAsgBACgAGAAbABUAACaW49y%2Bzo6YQBUCKAJDMywXQFIzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=6e89fd8f92&ccb=9-4&oh=00_AYBfXYBMakPmx5PgrKZgoAS2PlnIPGiWW3CA2wvI54igdA&oe=67732731&_nc_sid=10d13b",1275255,"","","carolabrücke,rahmedetal,brücken,deutschland,nachrichten,tagesschau"
"+++ Update: 12.9.2024, 16:25 Uhr +++ 

Gegen 16 Uhr gab die Deutsche Kreditwirtschaft Entwarnung. Die Probleme seien behoben, hieß es. „Zahlungen an Kassenterminals im Einzelhandel sind mit allen Karten wieder wie gewohnt möglich.“ 

Es war zuvor seit dem frühen Morgen zu bundesweit zu Störungen bei Kartenzahlungen gekommen. Die Probleme betrafen Debit-, Kredit- und Girokarten, teilte ein Sprecher der Deutschen Kreditwirtschaft mit. Bei Girokarten konnte in Einzelfällen aber noch eine Bezahlung über Lastschrift möglich sein. Geldautomaten der Banken und Sparkassen waren nicht betroffen, hieß es. Die Probleme waren nicht auf einzelne Institute beschränkt. Grund für die Störung waren Probleme bei einem IT-Dienstleister und bei an diesen angeschlossenen Anbietern, teilte der Sprecher der Deutschen Kreditwirtschaft mit. 

Bei dem betroffenen IT-Dienstleister handelt es sich um das zum US-Konzern Fiserv gehörende Unternehmen First Data, wie ein Unternehmenssprecher auf Anfrage mitteilte. Derzeit liege ein technisches Problem bei einigen Verarbeitungsdiensten vor. 

#kartenzahlung #nachrichten #tagesschau",783,129095,"tagesschau","2024-09-12T10:04:50.000Z","Sidecar","https://www.instagram.com/p/C_0CaBWoEpL/",NA,NA,"",NA,"","","kartenzahlung,nachrichten,tagesschau"
